uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,5
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
PB,SRAG,HOSPITAL,"90 - 99",F,5
PB,SRAG,HOSPITAL,"90 - 99",M,2
PB,SRAG,OUTRO,"90 - 99",M,1
PE,OUTRAS,DOMICILIO,"90 - 99",F,385
PE,OUTRAS,DOMICILIO,"90 - 99",M,205
PE,OUTRAS,HOSPITAL,"90 - 99",F,341
PE,OUTRAS,HOSPITAL,"90 - 99",M,161
PE,OUTRAS,IGNORADO,"90 - 99",F,4
PE,OUTRAS,IGNORADO,"90 - 99",M,1
PE,OUTRAS,OUTRO,"90 - 99",F,15
PE,OUTRAS,OUTRO,"90 - 99",M,5
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,28
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,12
PE,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
PE,OUTRAS,VIA_PUBLICA,"90 - 99",M,1
PE,COVID,AMBULANCIA,"90 - 99",F,1
PE,COVID,HOSPITAL,"90 - 99",F,9
PE,COVID,HOSPITAL,"90 - 99",M,5
PE,INDETERMINADA,DOMICILIO,"90 - 99",F,7
PE,INDETERMINADA,DOMICILIO,"90 - 99",M,5
PE,INDETERMINADA,HOSPITAL,"90 - 99",F,2
PE,INDETERMINADA,HOSPITAL,"90 - 99",M,1
PE,INDETERMINADA,OUTRO,"90 - 99",M,1
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,58
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,43
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,92
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,36
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,2
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,6
PE,PNEUMONIA,DOMICILIO,"90 - 99",F,97
PE,PNEUMONIA,DOMICILIO,"90 - 99",M,37
PE,PNEUMONIA,HOSPITAL,"90 - 99",F,282
PE,PNEUMONIA,HOSPITAL,"90 - 99",M,180
PE,PNEUMONIA,IGNORADO,"90 - 99",F,2
PE,PNEUMONIA,IGNORADO,"90 - 99",M,3
PE,PNEUMONIA,OUTRO,"90 - 99",F,3
PE,PNEUMONIA,OUTRO,"90 - 99",M,4
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,18
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,7
PE,SEPTICEMIA,DOMICILIO,"90 - 99",F,46
PE,SEPTICEMIA,DOMICILIO,"90 - 99",M,27
PE,SEPTICEMIA,HOSPITAL,"90 - 99",F,360
PE,SEPTICEMIA,HOSPITAL,"90 - 99",M,167
PE,SEPTICEMIA,IGNORADO,"90 - 99",F,2
PE,SEPTICEMIA,IGNORADO,"90 - 99",M,1
PE,SEPTICEMIA,OUTRO,"90 - 99",F,5
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,17
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,10
PE,SRAG,DOMICILIO,"90 - 99",F,4
PE,SRAG,HOSPITAL,"90 - 99",F,7
PE,SRAG,HOSPITAL,"90 - 99",M,2
PI,OUTRAS,DOMICILIO,"90 - 99",F,108
PI,OUTRAS,DOMICILIO,"90 - 99",M,95
PI,OUTRAS,HOSPITAL,"90 - 99",F,43
PI,OUTRAS,HOSPITAL,"90 - 99",M,46
PI,OUTRAS,OUTRO,"90 - 99",F,5
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
PI,COVID,HOSPITAL,"90 - 99",F,1
PI,COVID,HOSPITAL,"90 - 99",M,1
PI,INDETERMINADA,DOMICILIO,"90 - 99",F,1
PI,INDETERMINADA,DOMICILIO,"90 - 99",M,1
PI,INDETERMINADA,HOSPITAL,"90 - 99",F,1
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,22
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,23
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,15
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,13
PI,PNEUMONIA,DOMICILIO,"90 - 99",F,18
PI,PNEUMONIA,DOMICILIO,"90 - 99",M,25
PI,PNEUMONIA,HOSPITAL,"90 - 99",F,66
PI,PNEUMONIA,HOSPITAL,"90 - 99",M,53
PI,PNEUMONIA,OUTRO,"90 - 99",F,2
PI,PNEUMONIA,OUTRO,"90 - 99",M,1
PI,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
PI,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
PI,SEPTICEMIA,DOMICILIO,"90 - 99",F,4
PI,SEPTICEMIA,DOMICILIO,"90 - 99",M,4
PI,SEPTICEMIA,HOSPITAL,"90 - 99",F,34
PI,SEPTICEMIA,HOSPITAL,"90 - 99",M,14
PI,SEPTICEMIA,OUTRO,"90 - 99",F,1
PI,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
PI,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
PI,SRAG,DOMICILIO,"90 - 99",M,2
PI,SRAG,HOSPITAL,"90 - 99",F,1
PI,SRAG,HOSPITAL,"90 - 99",M,1
PR,OUTRAS,DOMICILIO,"90 - 99",F,529
PR,OUTRAS,DOMICILIO,"90 - 99",M,258
PR,OUTRAS,HOSPITAL,"90 - 99",F,499
PR,OUTRAS,HOSPITAL,"90 - 99",M,306
PR,OUTRAS,OUTRO,"90 - 99",F,37
PR,OUTRAS,OUTRO,"90 - 99",M,12
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,31
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,17
PR,OUTRAS,POSTO_SAUDE,"90 - 99",M,1
PR,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
PR,COVID,DOMICILIO,"90 - 99",M,1
PR,COVID,HOSPITAL,"90 - 99",F,18
PR,COVID,HOSPITAL,"90 - 99",M,12
PR,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
PR,INDETERMINADA,DOMICILIO,"90 - 99",F,15
PR,INDETERMINADA,DOMICILIO,"90 - 99",M,11
PR,INDETERMINADA,HOSPITAL,"90 - 99",F,3
PR,INDETERMINADA,HOSPITAL,"90 - 99",M,1
PR,INDETERMINADA,OUTRO,"90 - 99",F,2
PR,INDETERMINADA,OUTRO,"90 - 99",M,1
PR,INDETERMINADA,VIA_PUBLICA,"90 - 99",M,1
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,38
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,24
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,115
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,55
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,1
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,8
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
PR,PNEUMONIA,DOMICILIO,"90 - 99",F,43
PR,PNEUMONIA,DOMICILIO,"90 - 99",M,31
PR,PNEUMONIA,HOSPITAL,"90 - 99",F,588
PR,PNEUMONIA,HOSPITAL,"90 - 99",M,349
PR,PNEUMONIA,OUTRO,"90 - 99",F,13
PR,PNEUMONIA,OUTRO,"90 - 99",M,2
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,18
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,9
PR,PNEUMONIA,VIA_PUBLICA,"90 - 99",F,1
PR,SEPTICEMIA,DOMICILIO,"90 - 99",F,17
PR,SEPTICEMIA,DOMICILIO,"90 - 99",M,7
PR,SEPTICEMIA,HOSPITAL,"90 - 99",F,324
PR,SEPTICEMIA,HOSPITAL,"90 - 99",M,145
PR,SEPTICEMIA,OUTRO,"90 - 99",F,5
PR,SEPTICEMIA,OUTRO,"90 - 99",M,1
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,9
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,6
PR,SRAG,DOMICILIO,"90 - 99",F,1
PR,SRAG,HOSPITAL,"90 - 99",F,7
PR,SRAG,HOSPITAL,"90 - 99",M,2
PR,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
PR,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
RJ,OUTRAS,DOMICILIO,"90 - 99",F,816
RJ,OUTRAS,DOMICILIO,"90 - 99",M,331
RJ,OUTRAS,HOSPITAL,"90 - 99",F,1017
RJ,OUTRAS,HOSPITAL,"90 - 99",M,497
RJ,OUTRAS,IGNORADO,"90 - 99",F,9
RJ,OUTRAS,IGNORADO,"90 - 99",M,4
RJ,OUTRAS,OUTRO,"90 - 99",F,43
RJ,OUTRAS,OUTRO,"90 - 99",M,14
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,298
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,105
RJ,OUTRAS,VIA_PUBLICA,"90 - 99",F,2
RJ,OUTRAS,VIA_PUBLICA,"90 - 99",M,1
RJ,COVID,DOMICILIO,"90 - 99",M,1
RJ,COVID,HOSPITAL,"90 - 99",F,26
RJ,COVID,HOSPITAL,"90 - 99",M,14
RJ,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
RJ,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
RJ,INDETERMINADA,DOMICILIO,"90 - 99",F,28
RJ,INDETERMINADA,DOMICILIO,"90 - 99",M,7
RJ,INDETERMINADA,HOSPITAL,"90 - 99",F,11
RJ,INDETERMINADA,HOSPITAL,"90 - 99",M,4
RJ,INDETERMINADA,OUTRO,"90 - 99",F,1
RJ,INDETERMINADA,OUTRO,"90 - 99",M,1
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,7
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,72
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,23
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,185
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,72
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,5
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,3
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,47
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,13
RJ,PNEUMONIA,DOMICILIO,"90 - 99",F,51
RJ,PNEUMONIA,DOMICILIO,"90 - 99",M,33
RJ,PNEUMONIA,HOSPITAL,"90 - 99",F,1144
RJ,PNEUMONIA,HOSPITAL,"90 - 99",M,556
RJ,PNEUMONIA,OUTRO,"90 - 99",F,2
RJ,PNEUMONIA,OUTRO,"90 - 99",M,3
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,176
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,76
RJ,SEPTICEMIA,DOMICILIO,"90 - 99",F,34
RJ,SEPTICEMIA,DOMICILIO,"90 - 99",M,5
RJ,SEPTICEMIA,HOSPITAL,"90 - 99",F,875
RJ,SEPTICEMIA,HOSPITAL,"90 - 99",M,351
RJ,SEPTICEMIA,IGNORADO,"90 - 99",F,1
RJ,SEPTICEMIA,OUTRO,"90 - 99",M,2
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,147
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,42
RJ,SRAG,DOMICILIO,"90 - 99",F,1
RJ,SRAG,HOSPITAL,"90 - 99",F,7
RJ,SRAG,HOSPITAL,"90 - 99",M,2
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
RN,OUTRAS,DOMICILIO,"90 - 99",F,116
RN,OUTRAS,DOMICILIO,"90 - 99",M,71
RN,OUTRAS,HOSPITAL,"90 - 99",F,99
RN,OUTRAS,HOSPITAL,"90 - 99",M,55
RN,OUTRAS,IGNORADO,"90 - 99",M,2
RN,OUTRAS,OUTRO,"90 - 99",F,2
RN,OUTRAS,OUTRO,"90 - 99",M,1
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,7
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,6
RN,OUTRAS,POSTO_SAUDE,"90 - 99",F,1
RN,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
RN,COVID,HOSPITAL,"90 - 99",F,2
RN,COVID,HOSPITAL,"90 - 99",M,2
RN,INDETERMINADA,DOMICILIO,"90 - 99",F,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,25
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,7
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,25
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,14
RN,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
RN,PNEUMONIA,DOMICILIO,"90 - 99",F,54
RN,PNEUMONIA,DOMICILIO,"90 - 99",M,23
RN,PNEUMONIA,HOSPITAL,"90 - 99",F,156
RN,PNEUMONIA,HOSPITAL,"90 - 99",M,93
RN,PNEUMONIA,IGNORADO,"90 - 99",F,1
RN,PNEUMONIA,IGNORADO,"90 - 99",M,3
RN,PNEUMONIA,OUTRO,"90 - 99",F,5
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,5
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,5
RN,PNEUMONIA,VIA_PUBLICA,"90 - 99",F,1
RN,SEPTICEMIA,DOMICILIO,"90 - 99",F,23
RN,SEPTICEMIA,DOMICILIO,"90 - 99",M,7
RN,SEPTICEMIA,HOSPITAL,"90 - 99",F,71
RN,SEPTICEMIA,HOSPITAL,"90 - 99",M,60
RN,SEPTICEMIA,IGNORADO,"90 - 99",F,1
RN,SEPTICEMIA,OUTRO,"90 - 99",F,1
RN,SEPTICEMIA,OUTRO,"90 - 99",M,1
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
RN,SEPTICEMIA,VIA_PUBLICA,"90 - 99",M,1
RN,SRAG,DOMICILIO,"90 - 99",F,1
RN,SRAG,HOSPITAL,"90 - 99",F,2
RN,SRAG,HOSPITAL,"90 - 99",M,3
RN,SRAG,OUTRO,"90 - 99",M,1
RO,OUTRAS,DOMICILIO,"90 - 99",F,34
RO,OUTRAS,DOMICILIO,"90 - 99",M,32
RO,OUTRAS,HOSPITAL,"90 - 99",F,35
RO,OUTRAS,HOSPITAL,"90 - 99",M,32
RO,OUTRAS,OUTRO,"90 - 99",F,1
RO,OUTRAS,OUTRO,"90 - 99",M,2
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
RO,COVID,HOSPITAL,"90 - 99",M,1
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,3
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,5
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,9
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,13
RO,PNEUMONIA,DOMICILIO,"90 - 99",F,3
RO,PNEUMONIA,DOMICILIO,"90 - 99",M,2
RO,PNEUMONIA,HOSPITAL,"90 - 99",F,28
RO,PNEUMONIA,HOSPITAL,"90 - 99",M,28
RO,SEPTICEMIA,DOMICILIO,"90 - 99",F,1
RO,SEPTICEMIA,HOSPITAL,"90 - 99",F,19
RO,SEPTICEMIA,HOSPITAL,"90 - 99",M,11
RO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
RO,SRAG,HOSPITAL,"90 - 99",F,1
RO,SRAG,HOSPITAL,"90 - 99",M,1
RR,OUTRAS,DOMICILIO,"90 - 99",F,2
RR,OUTRAS,DOMICILIO,"90 - 99",M,1
RR,OUTRAS,HOSPITAL,"90 - 99",F,10
RR,OUTRAS,HOSPITAL,"90 - 99",M,6
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,2
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,2
RR,PNEUMONIA,HOSPITAL,"90 - 99",F,13
RR,PNEUMONIA,HOSPITAL,"90 - 99",M,5
RR,SEPTICEMIA,HOSPITAL,"90 - 99",F,2
RR,SEPTICEMIA,HOSPITAL,"90 - 99",M,3
RS,OUTRAS,DOMICILIO,"90 - 99",F,551
RS,OUTRAS,DOMICILIO,"90 - 99",M,257
RS,OUTRAS,HOSPITAL,"90 - 99",F,741
RS,OUTRAS,HOSPITAL,"90 - 99",M,390
RS,OUTRAS,IGNORADO,"90 - 99",F,5
RS,OUTRAS,IGNORADO,"90 - 99",M,2
RS,OUTRAS,OUTRO,"90 - 99",F,70
RS,OUTRAS,OUTRO,"90 - 99",M,24
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,137
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,35
RS,OUTRAS,VIA_PUBLICA,"90 - 99",F,2
RS,COVID,DOMICILIO,"90 - 99",M,1
RS,COVID,HOSPITAL,"90 - 99",F,19
RS,COVID,HOSPITAL,"90 - 99",M,8
RS,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
RS,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
RS,INDETERMINADA,DOMICILIO,"90 - 99",F,11
RS,INDETERMINADA,DOMICILIO,"90 - 99",M,6
RS,INDETERMINADA,HOSPITAL,"90 - 99",F,2
RS,INDETERMINADA,HOSPITAL,"90 - 99",M,4
RS,INDETERMINADA,OUTRO,"90 - 99",F,3
RS,INDETERMINADA,OUTRO,"90 - 99",M,2
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,4
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,49
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,21
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,184
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,88
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,1
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,2
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,3
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,26
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,6
RS,PNEUMONIA,DOMICILIO,"90 - 99",F,47
RS,PNEUMONIA,DOMICILIO,"90 - 99",M,30
RS,PNEUMONIA,HOSPITAL,"90 - 99",F,721
RS,PNEUMONIA,HOSPITAL,"90 - 99",M,426
RS,PNEUMONIA,IGNORADO,"90 - 99",F,2
RS,PNEUMONIA,IGNORADO,"90 - 99",M,1
RS,PNEUMONIA,OUTRO,"90 - 99",F,13
RS,PNEUMONIA,OUTRO,"90 - 99",M,8
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,53
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,23
RS,SEPTICEMIA,DOMICILIO,"90 - 99",F,13
RS,SEPTICEMIA,DOMICILIO,"90 - 99",M,4
RS,SEPTICEMIA,HOSPITAL,"90 - 99",F,466
RS,SEPTICEMIA,HOSPITAL,"90 - 99",M,181
RS,SEPTICEMIA,IGNORADO,"90 - 99",F,3
RS,SEPTICEMIA,IGNORADO,"90 - 99",M,2
RS,SEPTICEMIA,OUTRO,"90 - 99",F,4
RS,SEPTICEMIA,OUTRO,"90 - 99",M,2
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,32
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,12
RS,SRAG,HOSPITAL,"90 - 99",F,5
RS,SRAG,HOSPITAL,"90 - 99",M,2
RS,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
SC,OUTRAS,DOMICILIO,"90 - 99",F,290
SC,OUTRAS,DOMICILIO,"90 - 99",M,149
SC,OUTRAS,HOSPITAL,"90 - 99",F,305
SC,OUTRAS,HOSPITAL,"90 - 99",M,158
SC,OUTRAS,IGNORADO,"90 - 99",F,1
SC,OUTRAS,OUTRO,"90 - 99",F,28
SC,OUTRAS,OUTRO,"90 - 99",M,10
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,33
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,14
SC,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
SC,COVID,DOMICILIO,"90 - 99",M,1
SC,COVID,HOSPITAL,"90 - 99",F,5
SC,COVID,HOSPITAL,"90 - 99",M,5
SC,INDETERMINADA,DOMICILIO,"90 - 99",F,6
SC,INDETERMINADA,DOMICILIO,"90 - 99",M,6
SC,INDETERMINADA,HOSPITAL,"90 - 99",F,3
SC,INDETERMINADA,HOSPITAL,"90 - 99",M,4
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,30
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,10
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,81
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,53
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,2
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
SC,PNEUMONIA,DOMICILIO,"90 - 99",F,36
SC,PNEUMONIA,DOMICILIO,"90 - 99",M,33
SC,PNEUMONIA,HOSPITAL,"90 - 99",F,309
SC,PNEUMONIA,HOSPITAL,"90 - 99",M,199
SC,PNEUMONIA,OUTRO,"90 - 99",F,3
SC,PNEUMONIA,OUTRO,"90 - 99",M,3
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,13
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
SC,PNEUMONIA,VIA_PUBLICA,"90 - 99",F,1
SC,PNEUMONIA,VIA_PUBLICA,"90 - 99",M,1
SC,SEPTICEMIA,DOMICILIO,"90 - 99",F,8
SC,SEPTICEMIA,DOMICILIO,"90 - 99",M,3
SC,SEPTICEMIA,HOSPITAL,"90 - 99",F,212
SC,SEPTICEMIA,HOSPITAL,"90 - 99",M,81
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,7
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
SC,SRAG,HOSPITAL,"90 - 99",F,2
SC,SRAG,HOSPITAL,"90 - 99",M,1
SE,OUTRAS,DOMICILIO,"90 - 99",F,62
SE,OUTRAS,DOMICILIO,"90 - 99",M,39
SE,OUTRAS,HOSPITAL,"90 - 99",F,81
SE,OUTRAS,HOSPITAL,"90 - 99",M,24
SE,OUTRAS,IGNORADO,"90 - 99",F,1
SE,OUTRAS,IGNORADO,"90 - 99",M,1
SE,OUTRAS,OUTRO,"90 - 99",F,3
SE,OUTRAS,OUTRO,"90 - 99",M,1
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,37
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,34
SE,COVID,HOSPITAL,"90 - 99",F,1
SE,COVID,HOSPITAL,"90 - 99",M,3
SE,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
SE,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
SE,INDETERMINADA,DOMICILIO,"90 - 99",F,1
SE,INDETERMINADA,HOSPITAL,"90 - 99",F,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,11
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,5
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,16
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,16
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,7
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
SE,PNEUMONIA,DOMICILIO,"90 - 99",F,4
SE,PNEUMONIA,DOMICILIO,"90 - 99",M,3
SE,PNEUMONIA,HOSPITAL,"90 - 99",F,88
SE,PNEUMONIA,HOSPITAL,"90 - 99",M,52
SE,PNEUMONIA,IGNORADO,"90 - 99",F,3
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
SE,SEPTICEMIA,DOMICILIO,"90 - 99",F,5
SE,SEPTICEMIA,DOMICILIO,"90 - 99",M,3
SE,SEPTICEMIA,HOSPITAL,"90 - 99",F,49
SE,SEPTICEMIA,HOSPITAL,"90 - 99",M,28
SE,SEPTICEMIA,IGNORADO,"90 - 99",F,1
SE,SEPTICEMIA,IGNORADO,"90 - 99",M,1
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
SE,SRAG,DOMICILIO,"90 - 99",M,1
SE,SRAG,HOSPITAL,"90 - 99",F,1
SE,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
